review_id,user_id,business_id,stars,useful,funny,cool,text,date,label_reel,prediction
d0UZuMJBc4YF8jZ8hHaPfQ,fLlRWPyw8w1ujGyLUuPiFw,PKocWDBgjxAS7CBmopMtiw,1,4,1,1,"Extremely dissapointed.
Sales exec (Jeff) came to our home, took measurements and showed us some pictures online to choose from. This was at the beginning of the COVID outbreak so we appreciated being able to choose a product from home. Jeff was helpful, polite and we were able to select a product and purchase our doors that day. We signed a contract and put 1/2 down. 

About 12 weeks later, the windows arrived and were ready for install. 
Install was scheulded in a timely manner and two lovely men by the names of Adam and Ryan came out two days in a row to get our new sliding glass doors installed. We purchased five panels in total, suffice it to say, it was an expensive venture and we were excited.

Unfortunately, once installed, the locks/handles on the doors literally would not work. We could not get in or out of our home. My strong husband, the two installation experts and myself struggled for more than ten minutes with each handle. The installation folks told us that they were ""genuinely surprised we had ordered these handles as they typically don't work and are not popular...."". We were, of course shocked. Why on earth would anyone sell us something that didn't work? I called the store to speak to the sales manager and explained what was going on. I calmly explained that I would not be paying the balance of the invoice until I could actually operate my doors. He asked me ""who was your sales rep?"", ""did you come into the store""?.....Of course I didn't come into the store we were in a quarantine and as I'm not an idiot I wouldn't have spent thousands and thousands of dollars on doors that don't work. Four days later the manager and one of the sales folks come out to the house to ""fix"" the handles. They basically removed them and soddered them down so that they would open and close properly. There was no apology. There was no offer to compensate for our trouble. I asked if we could please have different handles and was told if we wanted different handles we would need to buy completely new (three thousand dollar doors). 

I was told by the installation techs that if we review they get a bonus. I want to reiterate they did nothing wrong so Ryan and Adam deserve that bonus! As for Jesse, Dave and the sales exec that I never saw again.....they need to learn how to run a business. Do not make the mistake that we did and avoid this company. Doors and windows in FL are expensive and these types of investements should be treated as carefully as the customers.",2020-09-25 16:46:34,négatif,négatif
g4RczC23e7XHnyzaxGKRAw,5Y5KbsI5buMcNh2hTFaRpA,WOpG-Xygx28cKf2MC3CJcg,5,6,0,4,"I literally purchase 90% of my produce from the Nashville Farmer's Market because the quality is fantastic, prices will save you money, and you support local farmers all in the same swoop!

This is my juicing headquarters and I try to visit a couple of times a week if possible.",2011-12-24 20:05:08,positif,positif
JZgGHNghODODRNiazg3SbQ,il32Uln8AD-aoRu-JZpR3g,_NozEKb4y0jkC08DWU8ywA,1,0,0,0,It's only 2:36am  and your restaurant closes at 3 am that's pure BS. We just paid a $13 cab ride to come to your restaurant and you turn as away at 2:39am.,2015-10-04 09:44:02,négatif,négatif
Iq_V5OBEh8JhIAftUz6WKQ,cuc3UtBhyYwAccW15Ixgvg,27aORpwVDxyBA-E2ysOQ6Q,2,0,0,0,"The spring rolls were good, the pork baboons were good but that one piece of mini cucumber did not give the crunch factor. The pork chashu ramen was a lukewarm, tepid broth. I'm not sure what the red strands were in the broth but by golly they were bitter.  I asked for spicy chili oil on the side....$1.50 extra...I didn't know I paid extra until I looked at the receipt! It's not the money but the principle",2022-01-09 12:37:10,négatif,négatif
SPYQkYXPUBr5id_4i2-7Zg,yn-J8qxw4RR-yaE0a6jo_g,tvH2qkHp_V-dHkfbSas5lw,5,0,0,0,"When you are craving homemade Indian food that's quick, this is the spot to be! I was hungry and the food was quite quick. The food is flavorful and spicy! So if you can't handle spice , heads up let them know before ya order so they can customize it. Great spot and flavorful inexpensive Indian food:) btw the deserts are eggless and amazing!",2017-12-23 20:12:31,positif,positif
t_jQoqE_-Zj2YXKUnQDf-w,D6TnDiMT5ak6uAo4-clbKQ,jm_6bIhR_TuciFIk5rhR7g,5,1,0,0,"Absolutely love this place! Such a classic diner. Everything is super clean and service is friendly/efficient. 

We came for breakfast today, and everything is exactly what they should be. My husband had mainline special plus muffin. I had bagel with lox and cream cheese. When they say jumbo bagel, they didn't lie. 

I plan to come back for lunch or dinner soon!",2021-12-26 16:09:18,positif,positif
S7VnwKlRtlmPoLBr5X5lKQ,QFdNaYhtZzHprAbDJ9g0jA,LWlYV_Mruu8YyO8y95hs_A,5,0,0,0,We had a great food and dine in experience! They were amazing and helpful to our family! Food tasted fresh and great! Love it here and will always come back! They have a kids place and great clean potty rooms!,2018-09-15 20:03:01,positif,positif
qKXiyonUZiOv9g94XyiHaw,ttvRIPLpKfMfpnpTBWgtew,-OxEfm9dsum2ooTUyR2uHA,4,7,0,2,"Brought my car here to get it detailed after my friend got sick in the passenger seat. My car was not very dirty at all other than that. Paid $100 for the interior shampoo. After having my car for three hours I was expecting my car to be nice and clean... Boy was I disappointed. I immediately pointed out to the guy that my car still smelled like Puke and did not have a hint of shampoo smell at all. I also pointed out the smears on the windows along with the dirt all over the body of the car. They directed me to drive my car back through the car wash. I did then while they were redrying my car I requested the manager. I pointed out the chunks of Puke in the floor of the car. They were claiming they shampooed everything yet nothing was damp and it didn't even look like it had been vacuumed! The manager agreed, he took my car and attempted to reshampoo my car in 10 minutes which resulted in my passenger window control being broken. I went from being unhappy to livid!! I demanded to talk to whoever was higher than him immediately. The manager called his boss on the phone and I told him everything that had happened. He apologized immensely and asked me to bring my car back in the morning. He even offered to pick my car up at my work if need be! The next morning I drop off my car again and the man I spoke with on the phone was there. He personally hand washed, shampooed, and waxed my car. When I came to pick it up he gave me $100 in free car washes to make up for what I had gone through. 

This car wash made a mistake by not doing a good job on my car. Yet when confronted with the issue the main manager did not hesitate to fix what was wrong and to do all he could to make it right.",2016-06-18 23:16:34,positif,négatif
sg2OuEgMx954ZNc1ICVeUQ,tZTJOFwXexVZ3J0aq6ideA,eBadstkXafVkRxZTL1Ya6A,4,1,0,0,Sage diner was an awesome experience. We were seated immediately and had an awesome server. You must order the freshly squeezed OJ for starters. Their biscuits and gravy was perfect..I'm from Arizona and I find east coast rarely has it. Sister ordered the stuffed French toast which was delicious as well. I would recommend getting extra cream cheese sauce on the side since the actual French toast isn't stuffed. Everyone at the table was completely satisfied. Hope to make it back here during another trip!,2017-03-21 20:48:14,positif,positif
X-pNRyyVgGjL4JJoxePtPg,9LNYfgEX-TTBNyTDuHbTgg,T1LO58BRV62nexPAeKqEtg,5,0,0,0,"Can you say, YUM! 
This place was so delicious from the food to the drinks!!  I'm not familiar with cocktail names bc I don't indulge often, so I asked the bartender for a suggestion.  He prepped me an Amaretta Sour, and ...it's definitely going to be a go to drink for me from now on.  I just hope the hubby can make it like he did  The burger was seasoned perfectly!  The cauliflower bites were tender and fresh.  The wings...oh, the wings...so flavorful and crisp.  The service was top notch as well.  
If we are ever in St Louis again, we will be back!",2021-07-22 00:08:37,positif,positif
Wq7tZcNJAmtz9Jp0sLLnYw,bU7kPakyXarZXX95JzKRkA,bp5Mk2d0qofUeF5uLauIbg,5,0,0,0,"Always some of he best in New Orleans!!!!
Ya gotta try all the ones Chef Ron has on his menu.    Never gotten any bad food from here.",2020-12-12 20:14:56,positif,positif
jZdyU5OByrlYs7hmXgQ_bg,6STd7jalvPvTNs1AJEeDHg,742hWlXisoSxhGJmeJNkrg,5,1,0,0,"I have 3 boys ages 2, 3 and 4 and The Indy Zoo is one of our absolute favorite places.  This is a beautiful zoo.  The landscaping is always so well kept and there are lots of nice places to sit and enjoy a snack or rest (good for young kids).  There are also 2 new playgrounds that my boys love.  You can tell the animals are well cared for here. We love to see the macques (swimming monkeys!), pet the sharks (super unique for a zoo), & feed the birds.  Tons of interactive exhibits!  Be sure to bring your stroller though because stroller rental is $10 even if you have a membership.  Can't wait to spend more time here with summer right around the corner :)",2019-04-12 17:02:16,positif,positif
xH6co0swUJLMKADscLGu6w,rqytTbr1yGVeQFjtfJX_aw,ikuoc7ZVEFbUkC-wt7m-xQ,5,0,0,0,"Hands down this is the best spa in town! Everything about this place is wonderful...the soothing waiting room with great little snacks, the warm foot soak I enjoyed while sipping champagne and the life changing Swedish massage that I received from Sara. At one point it felt like she was massaging warm butter into my back...wow! The entire place smells fantastic and their boutique has some great little pick up gifts. I will be coming back here and bringing friends!",2016-11-09 00:47:38,positif,positif
c2ILV8ftnl_T-6V5fOvEfA,6GPeFcLV-bXqKFHFnuTPrg,HSpOc3IrbXtEP3I18phh-w,5,0,0,0,"A great winter spot here in Edmonton, especially when you're lucky to sit by the fireplace.
Great crowd, great atmosphere! Real unique drink selection too. Have always been treated really well by the staff there.",2016-02-05 01:24:53,positif,positif
RZkzM-7Izq846RT1WBwj4Q,J10k4PjAd1nTnXTcT2yWjA,XcDosRl26JqK3UpmuSMoqQ,5,0,0,0,"Great people and food, They always have smile on their face , curbside or dine in. I found this place to have the best hotdogs in town.",2021-11-14 18:21:46,positif,positif
VsCaerRX8cPxlCnh9TzTWw,iyipJZnoa3THDC9tc7RW2w,i6I9-e_2VNc8MX8noUKHdw,5,0,0,0,Orgasmic!!! Love this place!! If you are ever in the morthen part of tucson and wanting some great mediterranean food then Pita Jungle is the way to go!!! You canr beat great prices and great food!!,2020-07-15 03:12:19,positif,positif
g3mZBGBRqZw3ZIC0pcGdrQ,7OhUDTt1udbQwhJj0aD_FQ,9X_Sh8wiS1oiXq1klrJmxw,5,0,0,0,"Um Hello! Who doesn't love Chipotle! Honestly the best go to place around. Being able to indulge in some of your favorite Mexican eats is always a Todd thing. 
My go to is. Chicken bowl with extra chicken. Brown and white rice. Pinto beans. Hot and mild red salsa. Corn salsa. Sour cream and cheese. Then chips to add that special something. It usually takes me 2 days to eat my whole bowl. Love it all every time.",2021-12-24 02:02:02,positif,positif
i876ZdH5VcGPJrchRWRNEQ,6prJqh4KHXxgMc_h11Zj8A,cT5BTXa0RdtGw3Vazs843A,1,3,2,0,"Terrible service from people working thursday 10/28 . UNDER NEW MANAGMENT. The new menu is not updated on their website or on eat street. Staff only agreed to refund $2 dollars for an incorrect item if i would wait until after closing hours  and wait for staff delivery drive to pick up an incorrect side of vegetables from my home as proof. i have been a visitor of this restaurant for over 20 years and never have i been treated so rudely and straight up insulted. The ""same"" items are definately not the same. If you are a vegetarian watch out.. all the veggies have been change. 

I would give zero if I could.",2015-10-29 04:05:25,négatif,négatif
ByrH54gtL0qNi8qfjX7VWA,tZyQdpyIgcMyh2BMs-2rrg,fCiwUAWZdhw78ZYBchh7Fg,4,0,0,0,Went during the week. Not a lot of people. Awesome animals! The girls loved it! Wish the staff would be more involved with the kids like teaching them something. Green bags for the barn yards are a dollar each.,2018-05-25 23:49:19,positif,positif
SEno2d-cP0H3Sw7tlVyG4g,goTxmfv4YBapwZWyUYI4pw,wtVJXrChHTjcaisSpzGCVw,5,0,0,0,Loved this place!  The ambiacne is so cool and the food amazing.  Went for my birthday and was pleasantly surprised at how wonderful it was.  The bar was quirky and cute.  Our waiter was a riot and took great care of us.  The blue cheese dressing on the salad was delicous and the steaks had a great crust and taste.  Felt is was cost was resonable for what we received and cannot wait to go back!,2021-05-21 18:57:59,positif,positif
YOirnyOqt6dCent_cf_t6w,a1Ya1DsHTKoPXQPG8jp-pA,0d1dpaZqcm7litFOJl7atA,4,0,0,0,We ordered the bundle at this place. Included pizza and salad. Both were good. However the killer were the garlic knots. I don't know what they put in these things but if it's the only thing you ever order from this restaurant you'll be happy.,2021-04-01 00:03:49,positif,négatif
pSYXLySWfGCIN14kuOhiZQ,HpLEQn7HtqOEabxBCshK2Q,Fw-3BqcbyLtemOlwLt265g,4,0,0,0,"The service here was phenomenal.  Although the hotel itself was a little above average, the service made the stay worth it.  The staff was friendly and helpful throughout the entire stay. The location of the hotel was great as well because it is right off the highway and easily accessible.  I highly recommend this hotel.",2017-10-18 12:49:30,positif,positif
tSa6_K-rn1Ww3cGDg9IgcQ,6kJFLAHV-tNsBEZaRTqEWQ,aBIKSaj78U2HLQCH_vl-PA,5,25,12,17,"The customer service is fantastic! 

The drivers know the city and are true professionals and I love the lady (Sharon) who answers the phone in the morning. Full disclosure-I've left my home twice since March 19th. Both times for medical appointments. One day I took four taxis and on another day I took two. All six times I called 215-666-6666 and a nice lady (Sharon) answered my calls. By the sound of her voice it's the same nice lady and she always treats me with kindness and dignity. She's very re-assuring and I've to admit that this pandemic has turned me into a nervous person who is easily rattled by what I've seen on the two occasions I've left home. The only place outside my home I felt safe was in this taxi services' cabs which are clean, sanitized and all of the drivers wear masks.

I know I just told you that the taxis are clean but they really are and they send a text message when they arrive and everyone is kind and patient. 

What more could you want?",2020-11-30 22:20:43,positif,positif
YiflMM6KjXSVvOI7KPPR2g,O7YdnSO_nTNlZ0Zg21CPXg,W_ZVpK3GCRRmQCvPQAhj2g,5,1,1,0,Wowzer.   Bring your mother and your children for a lasting memory of the greatest dive bar on the planet,2018-09-03 15:22:31,positif,neutre
